,Rstart,L1,Rend,L2,delta L,T,random,Expo,Accept?
401,"[2, 14, 17, 16, 9, 29, 19, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1343.7331223170002,"[2, 14, 17, 16, 9, 29, 19, 28, 15, 22, 24, 25, 10, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1352.768955917,9.035833599999933,0.3554209548458933,0.9591544096325141,0.006191479279401745,No
402,"[2, 14, 17, 16, 9, 29, 19, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1343.7331223170002,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,-7.710262410000041,0.3518667452974344,--,--,Yes
403,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 19, 29, 28, 27, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 15, 6, 21, 11, 4, 18, 26, 12]",1468.7425158370004,132.71965593000027,0.34834807784446004,0.30480271082826593,8.072355531993924e-34,No
404,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 29, 19, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1343.7331223170002,7.710262410000041,0.3448645970660154,0.5655032809290136,0.011430474733910168,No
405,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 11, 5, 1, 13, 20, 23, 3, 27, 6, 21, 7, 4, 18, 26, 12]",1444.5920037850003,108.5691438780002,0.3414159510953553,0.5065775890921138,2.3941869986994544e-28,No
406,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 6, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 10, 21, 11, 4, 18, 26, 12]",1506.6418123590001,170.61895245200003,0.33800179158440175,0.29641293604837626,1.4280632996198063e-44,No
407,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 27, 17, 20, 10, 14, 6, 7, 25, 22, 11, 16, 4, 21, 30, 28, 5, 1, 13, 26, 8, 3, 24, 29, 15, 18, 9, 19, 23, 12]",2173.038882743,837.016022836,0.3346217736685577,0.3691211152953564,5.406832680873856e-218,No
408,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[1, 22, 27, 15, 21, 4, 13, 11, 23, 3, 29, 24, 16, 9, 7, 17, 2, 6, 28, 26, 25, 5, 20, 14, 10, 30, 19, 8, 18, 12]",2332.464596488,996.441736581,0.33127555593187213,0.44286308995454216,5.465779314970837e-262,No
409,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 3, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 17, 27, 6, 21, 11, 4, 18, 26, 12]",1351.7666390170002,15.743779110000105,0.32796280037255343,0.9935956469459257,6.766414131348699e-05,No
410,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 13, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 9, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1453.3299946670004,117.30713476000028,0.3246831723688279,0.9031785863755906,4.150689808152575e-32,No
411,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 1, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 9, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1471.4301155770002,135.40725567000004,0.3214363406451396,0.49282634151810956,2.5709650745571484e-37,No
412,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[14, 2, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1350.6324635070002,14.609603600000128,0.31822197723868817,0.5106311478925567,0.00010287246873310489,No
413,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 3, 7, 5, 1, 13, 20, 23, 30, 27, 6, 21, 11, 4, 18, 26, 12]",1403.144691955,67.12183204799999,0.3150397574663013,0.478455293209365,3.11883252583348e-19,No
414,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 27, 5, 1, 13, 20, 23, 3, 7, 6, 21, 11, 4, 18, 26, 12]",1418.120102945,82.09724303799999,0.3118893598916383,0.3884307489518902,1.369369631518755e-23,No
415,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 7, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 17, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1443.0833826050002,107.06052269800011,0.3087704662927219,0.8643390444219728,7.642989387763078e-31,No
416,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[30, 4, 20, 23, 9, 16, 10, 24, 15, 29, 19, 7, 17, 12, 25, 22, 8, 2, 14, 21, 18, 3, 6, 5, 26, 13, 1, 27, 11, 28]",2179.4114487800002,843.3885888730001,0.3056827616297947,0.21744348520204715,2.2568680467359155e-240,No
417,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 11, 27, 6, 21, 3, 4, 18, 26, 12]",1386.8186458270002,50.79578592000007,0.30262593401349674,0.6628952302337638,2.634678764268864e-15,No
418,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[10, 14, 17, 16, 9, 19, 29, 28, 15, 22, 2, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1595.2508768569999,259.22801694999976,0.2995996746733618,0.9333511349284211,7.006712682321791e-76,No
419,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[10, 14, 17, 16, 9, 19, 29, 28, 15, 22, 2, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1595.2508768569999,259.22801694999976,0.2966036779266282,0.1286412135587245,1.2200512944825947e-76,No
420,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 18, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 14, 26, 12]",1343.6118826870002,7.58902278000005,0.2936376411473619,0.37029608419369664,0.005690419227903699,No
421,"[2, 14, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 3, 27, 6, 21, 11, 4, 18, 26, 12]",1336.022859907,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,9.200000249620643e-06,0.2907012647358883,0.27325722428841726,0.9999936704980337,Yes
422,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[11, 3, 17, 6, 25, 19, 29, 18, 12, 21, 10, 15, 24, 8, 2, 14, 20, 9, 1, 23, 5, 7, 27, 16, 22, 30, 4, 28, 26, 13]",2252.8502429,916.8273737929997,0.28779425208852943,0.41511971754547483,1.964464160155754e-277,No
423,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 18, 23, 14, 27, 6, 21, 11, 4, 20, 26, 12]",1425.0780709170003,89.05520180999997,0.28491630956764413,0.3151378925313322,7.093274552984623e-28,No
424,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 4, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 10, 18, 26, 12]",1445.609776939,109.58690783199972,0.2820671464719677,0.9295323063955566,1.7953205306447874e-34,No
425,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 4, 20, 23, 14, 27, 6, 21, 11, 13, 18, 26, 12]",1390.4018921670004,54.37902306000001,0.279246475007248,0.6658136993841951,1.2177132232205598e-17,No
426,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 11, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 10, 4, 18, 26, 12]",1464.6073674690003,128.58449836199998,0.2764540102571755,0.6441465076466845,3.9822123502850765e-41,No
427,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 26, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 22, 12]",1408.318353715,72.2954846079997,0.2736894701546037,0.33809157642499854,1.1378684708064443e-23,No
428,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 10, 9, 19, 29, 28, 15, 22, 16, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1433.430750929,97.40788182199958,0.2709525754530577,0.7548281115959476,5.944134163166916e-32,No
429,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 6, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 24, 21, 11, 4, 18, 26, 12]",1461.363809407,125.3409402999996,0.2682430496985271,0.41937100024969587,2.5927694777295153e-41,No
430,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[12, 30, 1, 6, 18, 20, 9, 5, 8, 27, 17, 15, 3, 26, 24, 21, 23, 22, 2, 28, 29, 11, 14, 10, 7, 19, 25, 13, 16, 4]",2155.5867140830005,819.5638449760002,0.2655606192015418,0.7349980036883939,8.692170583147548e-269,No
431,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 12, 11, 4, 18, 26, 21]",1433.0138824950002,96.99101338799983,0.26290501300952634,0.12515868646565975,9.036166704428849e-33,No
432,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[23, 16, 26, 18, 20, 6, 13, 11, 21, 22, 19, 30, 7, 3, 5, 12, 24, 8, 1, 17, 4, 14, 10, 25, 9, 28, 15, 2, 29, 27]",2242.96000454,906.9371354329999,0.26027596287943106,0.9231635865958997,2.1793442334687168e-303,No
433,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 30, 10, 25, 24, 8, 22, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1454.986439005,118.9635698979996,0.25767320325063675,0.5536235218799426,7.918552531615867e-41,No
434,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 24, 25, 10, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1345.0587027070003,9.035833599999933,0.2550964712181304,0.25240531368557884,0.0008382047030883495,No
435,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 13, 25, 24, 8, 30, 7, 5, 1, 10, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1423.1538494390004,87.13098033200004,0.2525455065059491,0.5920046264197789,1.0782622755515536e-30,No
436,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[25, 15, 10, 7, 24, 6, 22, 2, 5, 20, 14, 21, 8, 1, 13, 19, 30, 18, 26, 3, 23, 17, 12, 9, 16, 11, 4, 29, 28, 27]",2240.04959995,904.0267308429995,0.2500200514408896,0.4531695037962783,8.592772904e-315,No
437,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 24, 25, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1350.089607139,14.066738031999648,0.2475198509264807,0.8886720487133783,1.1580945899421048e-05,No
438,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 30, 25, 24, 8, 10, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1455.067282877,119.04441376999966,0.2450446524172159,0.6254710099629902,6.3582542208315516e-43,No
439,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[4, 5, 29, 15, 10, 21, 26, 23, 9, 3, 27, 30, 16, 13, 14, 11, 7, 28, 25, 18, 20, 2, 8, 12, 22, 19, 24, 6, 17, 1]",2369.1486578229997,1033.1257887159993,0.24259420589304373,0.013139862872915131,0.0,No
440,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 8, 25, 24, 10, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1427.6676562990003,91.64478719199997,0.2401682638341133,0.8063533948049518,7.1760067805149144e-34,No
441,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[17, 28, 30, 8, 5, 22, 2, 12, 1, 26, 13, 23, 19, 20, 24, 4, 16, 11, 7, 18, 21, 10, 14, 9, 6, 29, 27, 25, 15, 3]",2340.3303990599998,1004.3075299529994,0.23776658119577215,0.9884775429573982,0.0,No
442,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[28, 23, 1, 17, 29, 19, 27, 5, 3, 22, 8, 6, 13, 7, 11, 26, 24, 30, 15, 2, 20, 18, 21, 4, 14, 10, 16, 25, 9, 12]",2060.8046431079997,724.7817740009993,0.23538891538381443,0.09210720946566708,3.5837277380077454e-268,No
443,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[20, 3, 24, 15, 21, 18, 14, 22, 29, 13, 4, 1, 11, 27, 23, 25, 26, 10, 6, 16, 8, 9, 5, 17, 19, 12, 2, 28, 7, 30]",2051.962973105,715.9401039979996,0.2330350262299763,0.18968537165064459,1.4073750884934362e-267,No
444,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 20, 10, 25, 24, 8, 30, 7, 5, 1, 13, 22, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1571.8900967450002,235.8672276379998,0.23070467596767652,0.8067690850434519,1.5755585967971234e-89,No
445,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 13, 24, 8, 30, 7, 5, 1, 25, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1447.1139077890002,111.09103868199986,0.22839762920799975,0.3384288689499907,5.654955198354723e-43,No
446,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[15, 27, 18, 13, 12, 2, 26, 20, 22, 28, 30, 1, 5, 8, 25, 14, 6, 19, 11, 10, 16, 21, 24, 3, 17, 4, 9, 29, 23, 7]",2393.11031202,1057.0874429129997,0.22611365291591976,0.13870742567279049,0.0,No
447,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 12, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 13]",1409.6510236700003,73.62815456299995,0.22385251638676054,0.7182769322185841,2.6972481119807024e-29,No
448,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 12, 16, 9, 19, 29, 28, 13, 22, 4, 25, 1, 8, 30, 7, 23, 24, 5, 20, 15, 27, 14, 6, 21, 11, 10, 18, 26, 17]",1756.4727445350004,420.44987542800004,0.22161399122289294,0.2803249826142796,1.6210932670813547e-165,No
449,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[14, 3, 17, 16, 9, 19, 29, 28, 2, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 15, 27, 6, 21, 11, 4, 18, 26, 12]",1668.281577515,332.2587084079996,0.219397851310664,0.07282187862066258,2.883082341514221e-132,No
450,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 26, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 8, 12]",1448.756667,112.73379789299975,0.21720387279755735,0.23914889814770024,8.283962690057932e-46,No
451,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 15, 16, 18, 19, 29, 28, 17, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 9, 26, 12]",1624.0900429170001,288.06717380999976,0.21503183406958176,0.8861868253139309,4.360832648910721e-117,No
452,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[30, 4, 7, 23, 20, 2, 22, 3, 1, 13, 15, 18, 14, 24, 27, 8, 21, 5, 10, 17, 26, 6, 28, 12, 19, 9, 25, 11, 29, 16]",2340.7058471550004,1004.682978048,0.21288151572888594,0.9137343390506778,0.0,No
453,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 12, 11, 4, 18, 26, 21]",1433.0138824950002,96.99101338799983,0.2107527005715971,0.46179844699006634,1.0628105253511915e-40,No
454,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 1, 5, 7, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1481.739101495,145.71623238799975,0.2086451735658811,0.8452680051415887,2.1796907219533567e-61,No
455,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 6, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 24, 21, 11, 4, 18, 26, 12]",1461.363809407,125.3409402999996,0.2065587218302223,0.8305522810897178,1.9658745569675803e-53,No
456,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 1, 7, 27, 30, 14, 20, 5, 13, 4, 6, 21, 11, 23, 18, 26, 12]",1546.1948361280001,210.17196702099977,0.2044931346119201,0.6861156478148802,5.358057937184441e-90,No
457,"[2, 3, 17, 16, 9, 19, 29, 28, 15, 22, 10, 25, 24, 8, 30, 7, 5, 1, 13, 20, 23, 14, 27, 6, 21, 11, 4, 18, 26, 12]",1336.0228691070004,"[3, 4, 8, 9, 22, 16, 23, 28, 30, 11, 15, 5, 20, 13, 19, 21, 24, 17, 7, 25, 18, 26, 2, 10, 1, 6, 14, 12, 29, 27]",2249.643879063,913.6210099559996,0.20244820326580087,0.5501841625777862,0.0,No
